state,labeler_code,total_prescriptions,total_medicaid_spending,drug_count
MO,71837,82.0,269508.61,1
MO,00052,82.0,8197.89,1
MO,00575,80.0,117410.75,1
MO,68875,78.0,3882813.26,1
MO,55135,78.0,394568.74,1
MO,61570,74.0,1102.44,1
MO,11797,73.0,3477119.92,1
MO,24338,73.0,285486.96,2
MO,67253,72.0,2777.6099999999997,1
MO,47783,71.0,3544969.81,1
MO,10122,70.0,390879.57,1
MO,27437,68.0,4417.96,1
MO,68516,67.0,212877.95,2
MO,80005,66.0,1712.74,2
MO,72305,65.0,894.85,1
MO,66685,64.0,571.39,1
MO,67919,60.0,313286.43,2
MO,69543,60.0,997.26,1
MO,63090,59.0,1836652.89,2
MO,52015,59.0,182428.13,1
MO,70564,59.0,131542.72,1
MO,73594,57.0,37960.94,1
MO,82194,56.0,3120137.8200000003,1
MO,00026,55.0,2685025.83,1
MO,71104,55.0,1121428.3800000001,2
MO,14789,55.0,340.43,1
MO,59630,54.0,77746.43000000001,2
MO,55724,54.0,32270.74,1
MO,70382,54.0,8991.2,1
MO,69794,53.0,758859.37,1
MO,80491,52.0,20314.260000000002,1
MO,73292,51.0,2194485.88,1
MO,73150,50.0,979630.74,1
MO,25682,49.0,2197898.75,2
MO,44087,49.0,520584.69,1
MO,52244,49.0,16684.58,1
MO,82829,48.0,41511.0,1
MO,66658,47.0,241338.0,1
MO,73606,46.0,42235.73,1
MO,49348,46.0,669.85,1
MO,72579,44.0,592498.53,1
MO,73604,43.0,1000070.79,1
MO,73179,42.0,910935.5900000001,1
MO,63004,41.0,2545302.65,1
MO,80610,41.0,34245.49,1
MO,59338,40.0,10163.810000000001,1
MO,00485,40.0,717.78,1
MO,52276,39.0,39382.08,1
MO,42658,38.0,1795.34,1
MO,60846,38.0,582.64,1
MO,63833,37.0,1431297.05,1
MO,59627,36.0,298550.9,2
MO,81942,36.0,66672.92,1
MO,59353,36.0,2127.28,2
MO,52709,34.0,12027.14,2
MO,23635,34.0,2088.49,1
MO,72187,33.0,462707.80000000005,1
MO,68418,30.0,213161.38,1
MO,42457,30.0,78666.85,1
MO,59137,30.0,17220.15,1
MO,68817,28.0,71785.55,1
MO,83831,28.0,2900.03,1
MO,68791,28.0,926.78,1
MO,72974,27.0,71039.39,1
MO,69102,27.0,19398.89,1
MO,72065,26.0,10132.619999999999,1
MO,67308,26.0,3251.73,1
MO,62011,24.0,260.27,1
MO,68135,23.0,997812.44,1
MO,75626,23.0,325971.17,1
MO,51285,23.0,3705.6000000000004,2
MO,54482,22.0,2027.76,1
MO,51144,21.0,559670.64,1
MO,83720,21.0,357.38,1
MO,52544,20.0,1768.25,1
MO,69800,19.0,72248.48,1
MO,42388,17.0,418953.13,1
MO,73462,17.0,30725.69,1
MO,69784,16.0,557.76,1
MO,68974,15.0,179157.45,1
MO,63459,15.0,10442.06,1
MO,66869,15.0,838.08,1
MO,73521,14.0,8964.54,1
MO,00053,13.0,28393.55,1
MO,15370,13.0,6738.02,1
MO,55494,13.0,3016.07,1
MO,81672,12.0,16083.06,1
MO,68025,12.0,7799.07,1
MO,71143,12.0,7718.13,1
MO,71776,12.0,3140.63,1
MO,10147,12.0,408.2,1
MO,69076,12.0,213.38,1
MO,10019,12.0,62.79,1
MO,71904,11.0,172109.57,1
MO,55292,11.0,153179.28,1
MO,64842,11.0,80593.21,1
MO,76961,11.0,21609.87,1
MO,59767,11.0,15700.59,1
MO,81520,11.0,7287.35,1
MO,58914,11.0,3568.61,1
MO,72606,11.0,628.52,1
MO,50991,11.0,349.58,1
MS,65862,205551.0,3153238.28,99
MS,31722,139861.0,2777943.97,77
MS,29300,108098.0,1311135.91,28
MS,68180,101782.0,1872540.02,44
MS,16714,90322.0,1487873.91,103
MS,60505,85699.0,1261294.73,54
MS,00093,83699.0,1637138.7,56
MS,68462,80478.0,1392064.98,52
MS,68382,71208.0,944414.03,46
MS,45802,70044.0,1274951.51,41
MS,67877,69975.0,1041375.05,42
MS,16571,66013.0,759714.34,31
MS,00121,59597.0,1404664.67,25
MS,59651,59338.0,976579.38,60
MS,00406,58225.0,1477283.47,16
MS,00143,55351.0,877737.79,33
MS,42806,53076.0,799524.66,31
MS,00378,52445.0,2346720.4299999997,49
MS,57237,51979.0,709522.81,28
MS,70010,50146.0,945354.48,26
MS,27241,48322.0,1061730.24,21
MS,51672,47406.0,807531.47,50
MS,68001,45082.0,647350.27,60
MS,55111,42576.0,645686.66,32
MS,63323,42463.0,185758.87,51
MS,68645,38610.0,407658.24,15
MS,43547,38588.0,548453.88,35
MS,00054,37709.0,949694.64,25
MS,43598,37504.0,444110.72,26
MS,66993,36567.0,2393578.91,13
MS,00409,33325.0,288676.37,51
MS,00485,32812.0,550391.37,5
MS,13668,31028.0,437820.17,22
MS,70710,29760.0,568960.67,27
MS,62332,29693.0,509219.55,41
MS,24478,29436.0,11289003.59,5
MS,00002,29160.0,26742192.14,21
MS,64380,28912.0,435172.45,29
MS,00169,27877.0,36048610.08,23
MS,69315,27269.0,356488.67,21
MS,50111,26629.0,324938.84,6
MS,65162,26276.0,545210.01,36
MS,69452,25908.0,340033.45,32
MS,67457,25441.0,204959.02,17
MS,00338,24673.0,174131.65,28
MS,69097,24627.0,521039.97,33
MS,00904,24048.0,279483.35,47
MS,00641,23153.0,193476.97,20
MS,00781,22777.0,467989.15,34
MS,00555,22240.0,440828.37,27
MS,23155,21577.0,324995.82,48
MS,72888,21154.0,318176.8,31
MS,50228,20863.0,308656.72,24
MS,72205,20398.0,672946.35,18
MS,00186,20337.0,5265733.36,4
MS,00228,20149.0,297267.68,10
MS,69238,19758.0,373352.66,28
MS,21922,19681.0,415094.81,14
MS,52817,18986.0,275151.1,17
MS,64980,16724.0,304008.33,27
MS,00597,16309.0,12412010.66,13
MS,70954,16291.0,323743.85,24
MS,00487,16268.0,648446.19,5
MS,27808,16238.0,430440.05,10
MS,76204,15787.0,361502.92,4
MS,64850,14926.0,519297.51,3
MS,33342,14604.0,246781.2,28
MS,72578,14573.0,231989.45,24
MS,00003,14358.0,7454285.01,9
MS,70752,13950.0,191523.59,8
MS,00713,13889.0,452405.15,18
MS,70700,13617.0,250234.59,28
MS,13811,13287.0,521493.10000000003,4
MS,47781,13215.0,933941.31,10
MS,00088,13178.0,1448693.38,2
MS,70756,13097.0,242203.38999999998,23
MS,50458,12944.0,22887182.05,13
MS,72603,12856.0,188384.66,35
MS,00168,12774.0,228169.83,16
MS,44567,12701.0,65987.2,5
MS,69367,12668.0,185447.02,25
MS,00185,12559.0,202926.42,6
MS,00115,12490.0,384941.47000000003,13
MS,70121,12490.0,228939.56,7
MS,00517,12420.0,244652.47,15
MS,00527,12349.0,565432.69,21
MS,16729,12109.0,201216.15,22
MS,53746,11802.0,200025.06,14
MS,61314,11754.0,334140.24,17
MS,60219,11614.0,196647.95,13
MS,72266,11589.0,40381.85,8
MS,70069,11176.0,141789.93,19
MS,00310,10941.0,10608597.39,13
MS,24208,10930.0,373810.45,16
MS,00009,10612.0,73452.99,11
MS,58657,10326.0,120585.9,14
MS,55150,10186.0,102299.85,21
MS,00591,9449.0,195224.6,23
MS,00172,9394.0,104139.7,5
MS,73070,9344.0,1683323.66,2
MS,00113,9015.0,134982.96,15
MS,00603,8866.0,137139.04,10
MS,72241,8855.0,77595.74,5
MS,10702,8675.0,151650.43,10
MS,00078,8502.0,11187331.16,12
MS,13107,8470.0,123283.62,5
MS,00173,8440.0,2931085.09,8
MS,42799,8437.0,147671.81,10
MS,50742,8164.0,187057.4,20
MS,00407,7895.0,29379.37,5
MS,00024,7807.0,22223493.39,7
MS,00536,7620.0,75608.12,20
MS,45963,7528.0,116085.63,5
MS,42858,7043.0,234970.84,6
MS,24979,7030.0,164325.31,10
MS,68047,6840.0,133616.16999999998,1
MS,12496,6705.0,3231356.89,3
MS,00116,6200.0,94594.48000000001,3
MS,50242,6070.0,15020539.72,18
MS,25021,6067.0,36075.1,20
MS,59762,6035.0,197373.30000000002,16
MS,69584,5986.0,75441.72,7
MS,42571,5939.0,111651.19,12
MS,57664,5918.0,522656.74,6
MS,00832,5914.0,129763.5,23
MS,11534,5837.0,69012.84,5
MS,70377,5660.0,105752.73,9
MS,68094,5634.0,69685.39,10
MS,59746,5626.0,106419.48999999999,9
MS,49502,5594.0,1586777.33,2
MS,71288,4952.0,73231.33,21
MS,61874,4948.0,7169073.9399999995,2
MS,00264,4800.0,57381.05,14
MS,00456,4745.0,2647293.63,6
MS,47335,4664.0,145713.22,9
MS,21724,4599.0,1736050.4100000001,1
MS,51991,4563.0,158627.65,11
MS,49483,4545.0,54632.42,7
MS,54838,4499.0,162274.91999999998,5
MS,59148,4475.0,11775476.46,7
MS,17772,4444.0,2191694.27,4
MS,62756,4413.0,76165.9,10
MS,78206,4407.0,1586321.27,7
MS,00006,4265.0,4987627.64,12
MS,63304,4135.0,65390.57,7
MS,00023,4045.0,2140038.78,10
MS,00472,3949.0,99347.52,11
MS,81964,3822.0,68763.33,2
MS,00074,3756.0,26602617.67,18
MS,72485,3700.0,60654.72,6
MS,62559,3562.0,170585.72,16
MS,35573,3527.0,93959.03,6
MS,42192,3476.0,91051.6,9
MS,68682,3381.0,362912.08,4
MS,69680,3218.0,34139.49,1
MS,00574,3128.0,122528.95,11
MS,69230,2965.0,40006.29,4
MS,17270,2962.0,99537.15,1
MS,49884,2930.0,113911.53,11
MS,61958,2890.0,12695366.52,5
MS,00469,2861.0,1110302.8499999999,5
MS,70677,2859.0,44505.840000000004,12
MS,00548,2798.0,428866.38,4
MS,59417,2787.0,1041859.35,7
MS,71093,2695.0,40773.159999999996,3
MS,00642,2678.0,596829.34,4
MS,62037,2537.0,76227.08,3
MS,55513,2431.0,3723422.58,16
MS,64764,2323.0,1830012.5699999998,3
MS,42385,2306.0,29259.309999999998,3
MS,14539,2226.0,31330.13,1
MS,70436,2220.0,40117.42,9
MS,75907,2196.0,66147.12,10
MS,71930,2129.0,67595.72,5
MS,76045,2075.0,6860.38,8
MS,39822,2052.0,16804.29,2
MS,50474,1985.0,3521351.24,5
MS,00703,1941.0,6001.76,3
MS,61442,1930.0,29430.47,4
MS,59310,1816.0,437157.86000000004,1
MS,46122,1736.0,29685.25,8
MS,62135,1704.0,48935.08,6
MS,60793,1702.0,210862.06,2
MS,75834,1621.0,70918.44,7
MS,64950,1594.0,77245.17,5
MS,43386,1579.0,119681.31,6
MS,81298,1548.0,4450.62,1
MS,52246,1503.0,422917.32,1
MS,00069,1468.0,2097131.37,12
MS,83257,1439.0,261573.90999999997,2
MS,70127,1390.0,4567415.73,1
MS,61755,1344.0,875319.62,1
MS,70748,1336.0,37540.3,5
MS,61269,1332.0,224920.96,6
MS,60687,1325.0,9781.82,20
MS,72252,1321.0,1845161.3599999999,4
MS,00990,1298.0,16668.43,3
MS,70000,1255.0,21979.01,12
MS,83980,1249.0,18893.8,3
MS,69616,1245.0,1994386.6300000001,7
MS,83745,1217.0,25604.29,3
MS,51660,1203.0,26887.4,6
MS,70512,1197.0,14762.47,2
MS,24385,1163.0,16202.029999999999,7
MS,69292,1089.0,17632.47,5
MS,72516,1070.0,16630.47,1
MS,00480,1067.0,185592.62,8
MS,65649,1048.0,1139760.77,5
MS,62175,1045.0,28628.96,5
MS,54092,1008.0,218685.13,1
MS,65757,1004.0,2540149.2,7
MS,69918,985.0,30506.0,4
MS,39328,962.0,14660.17,2
MS,51759,941.0,2452079.05,3
MS,43975,899.0,32154.38,3
MS,71699,895.0,1108371.29,1
MS,71376,886.0,404336.54,1
MS,65038,868.0,357294.18,1
MS,66794,813.0,29435.95,7
MS,60758,807.0,28515.75,3
MS,71921,805.0,9788.289999999999,3
MS,50419,780.0,646910.3999999999,5
MS,00032,733.0,1537493.77,4
MS,49702,725.0,2631101.59,6
MS,58406,681.0,5421573.26,1
MS,70860,673.0,2723.51,5
MS,49230,645.0,20280.14,1
MS,10572,641.0,26272.23,3
MS,71770,639.0,757841.37,1
MS,36000,636.0,2002.6,4
MS,76385,624.0,9677.76,7
MS,51167,618.0,15699299.44,1
MS,81952,617.0,22422.1,2
MS,57894,609.0,7267116.38,7
MS,72618,602.0,712870.49,1
MS,72060,593.0,974254.93,2
MS,53489,593.0,9852.92,5
MS,11527,589.0,10268.19,1
MS,72319,574.0,15389.37,3
MS,54859,572.0,6425.57,4
MS,42794,539.0,60826.369999999995,2
MS,29033,527.0,19376.7,3
MS,00562,516.0,30118.0,2
MS,63646,514.0,11617.28,1
MS,66689,499.0,69303.18,4
MS,00245,499.0,9620.78,2
MS,00046,498.0,125224.2,5
MS,52652,492.0,254370.7,4
MS,62011,487.0,6303.05,4
MS,61703,486.0,5471.849999999999,4
MS,13925,467.0,14558.65,2
MS,51224,460.0,6849.45,3
MS,62935,457.0,57360.31,3
MS,49401,441.0,1472394.74,2
MS,63402,431.0,704064.54,4
MS,44206,429.0,1420081.66,3
MS,76329,426.0,6951.01,4
MS,55724,410.0,339126.45,2
MS,72511,407.0,225336.1,1
MS,82293,385.0,8661.11,1
MS,59922,349.0,112927.03,1
MS,68084,320.0,3613.14,7
MS,42023,317.0,9431.01,4
MS,59676,308.0,515567.63,5
MS,73473,292.0,7286.5599999999995,2
MS,81033,288.0,0.0,1
MS,70165,286.0,153164.41999999998,2
MS,65250,285.0,49784.0,2
MS,62225,280.0,22819.64,1
MS,11994,279.0,32011.16,1
MS,82667,274.0,27367.34,1
MS,76282,274.0,4029.83,7
MS,70370,270.0,2168725.0500000003,3
MS,52536,258.0,40606.47,4
MS,70382,258.0,22823.420000000002,1
MS,72572,258.0,552.62,3
MS,50102,249.0,3982.79,4
MS,64679,245.0,7610.52,2
MS,00187,235.0,31886.22,4
MS,59011,234.0,106243.57999999999,1
MS,68992,214.0,69746.06,1
MS,55566,212.0,35204.89,2
MS,73562,194.0,496843.36,2
MS,00065,193.0,13671.480000000001,4
MS,70727,189.0,66832.82,2
MS,65219,188.0,4351.08,5
MS,51862,180.0,3510.88,5
MS,82604,167.0,12920.0,1
MS,49348,161.0,2612.02,5
MS,46287,160.0,39728.4,3
MS,50881,158.0,464666.67,2
MS,63739,154.0,250.19,1
MS,71863,153.0,358748.27999999997,1
MS,43376,152.0,2053024.92,1
MS,64406,149.0,987377.6,1
MS,24201,140.0,132.64,1
MS,82182,139.0,14801.099999999999,1
MS,72626,138.0,1072448.3199999998,1
MS,70114,138.0,147365.61000000002,2
MS,73336,121.0,58922.270000000004,1
MS,83301,117.0,1490.8600000000001,2
MS,00037,116.0,24176.89,1
MS,55494,115.0,15178.99,1
MS,00052,115.0,4922.9800000000005,1
MS,64896,111.0,249909.49,1
MS,70594,103.0,19722.19,2
MS,84386,103.0,1171.83,1
MS,63481,96.0,22618.239999999998,1
MS,69547,94.0,4547.799999999999,1
MS,68791,94.0,4190.75,1
MS,73362,93.0,730182.6799999999,3
MS,00254,93.0,6751.950000000001,2
MS,59353,90.0,3926.7799999999997,2
MS,51079,90.0,996.3100000000001,1
MS,59767,89.0,141837.1,2
MS,64370,89.0,63542.81,1
MS,00259,89.0,30754.33,1
MS,72611,89.0,29.45,2
MS,66215,85.0,1170888.37,2
MS,83034,85.0,123901.41,1
MS,69339,85.0,986.64,3
MS,57970,78.0,147699.48,1
MS,00944,73.0,897439.24,1
MS,73594,73.0,46239.71,1
MS,73606,72.0,34688.43,1
MS,71839,70.0,1188.08,1
MS,00008,66.0,133.09,1
MS,68875,63.0,2906364.4,1
MS,59365,63.0,57171.41,1
MS,82576,62.0,255388.08000000002,1
MS,82625,62.0,24615.98,1
MS,44523,62.0,2604.33,2
MS,75826,61.0,1207.82,2
MS,66758,59.0,20986.739999999998,1
MS,42494,58.0,4613.57,1
MS,60432,58.0,3119.32,2
MS,42543,58.0,1206.76,1
MS,72829,54.0,1756822.4700000002,1
MS,52427,54.0,8939.099999999999,1
MS,68817,52.0,46939.479999999996,1
MS,68546,51.0,324882.2,2
MS,24338,51.0,35437.53,1
MS,62856,50.0,213850.51,1
MS,68982,49.0,305434.81,2
MS,50268,47.0,160.29,3
MS,43068,46.0,90854.38,2
MS,54643,46.0,1787.63,1
MS,80005,45.0,1357.14,1
MS,76961,44.0,48946.979999999996,1
MS,71104,43.0,426881.94999999995,2
MS,69639,43.0,12339.65,2
MS,65145,42.0,217.92000000000002,1
MS,80610,41.0,36830.590000000004,2
MS,59338,39.0,3756.21,1
MS,00013,37.0,236521.37,1
MS,73154,36.0,65100.880000000005,1
MS,70095,36.0,525.51,1
MS,52268,32.0,4305.9800000000005,1
MS,52856,31.0,551169.15,1
MS,81968,31.0,33154.51,1
MS,73462,31.0,23315.93,1
MS,66220,31.0,9336.74,1
MS,63020,31.0,207.05,1
MS,80789,30.0,316122.44,1
MS,00178,30.0,6104.6,1
MS,71656,29.0,1204.22,2
MS,51754,28.0,14254.5,2
MS,43066,28.0,0.0,1
MS,28595,26.0,33833.54,1
MS,71837,26.0,4952.98,1
MS,00131,25.0,35731.41,1
MS,58151,25.0,4372.76,1
MS,67618,24.0,186.07,2
MS,51144,22.0,273574.07,1
MS,63833,22.0,72900.0,1
MS,47426,22.0,1626.1999999999998,1
MS,55135,19.0,36400.52,1
MS,62542,18.0,4004.62,1
MS,72819,16.0,269.49,1
MS,10019,16.0,0.0,1
MS,62484,15.0,13202.33,1
MS,24689,15.0,207.67,1
MS,71321,15.0,151.0,1
MS,65597,14.0,66787.14,1
MS,59572,14.0,25829.5,1
MS,74676,14.0,695.66,1
MS,37205,14.0,168.59,1
MS,54482,13.0,467.15,1
MS,83634,13.0,0.0,1
MS,76125,12.0,140310.48,1
MS,81520,12.0,7972.52,1
MS,64011,12.0,379.47,1
MS,81565,12.0,342.65,1
MS,68308,12.0,258.75,1
MS,75987,11.0,523362.19,1
MS,42747,11.0,264586.99,1
MS,57962,11.0,136150.72,1
MS,68727,11.0,95965.6,1
MS,13533,11.0,18723.93,1
MS,00430,11.0,2803.97,1
MS,00071,11.0,1924.84,1
MS,83831,11.0,1308.69,1
MS,67112,11.0,481.19,1
MS,67253,11.0,352.91,1
MS,54879,11.0,156.32,1
MS,00004,11.0,0.0,1
MS,00132,11.0,0.0,1
MS,80830,11.0,0.0,1
MT,66689,163897.0,1261894.17,3
MT,16714,121367.0,1538103.02,91
MT,65862,105340.0,1574886.79,87
MT,68180,79134.0,1387053.24,48
MT,31722,51194.0,902735.56,59
MT,68382,47619.0,634203.14,42
MT,29300,47081.0,547913.53,26
MT,67877,40843.0,680613.66,36
MT,00093,39734.0,762806.33,54
MT,70010,38079.0,683410.76,23
MT,68462,36221.0,608168.4,46
MT,43547,32531.0,426713.0,26
MT,00904,28515.0,313507.4,63
MT,72603,27713.0,360201.63,42
MT,00406,26348.0,474160.93,15
MT,59651,25126.0,360891.22000000003,48
MT,60505,25015.0,469865.97000000003,42
MT,16571,24667.0,329430.0,25
MT,42806,24390.0,364922.02,18
MT,57237,21676.0,332290.88,27
MT,00173,21563.0,3939136.8,13
MT,69097,21500.0,363048.63,25
MT,12496,20726.0,9676165.219999999,5
MT,27241,20608.0,336967.77999999997,19
MT,55111,20600.0,328133.16,34
MT,59417,19907.0,6577230.58,7
MT,50458,19635.0,11470528.120000001,12
MT,65162,19293.0,445165.52,43
MT,00378,19292.0,520026.81,54
MT,23155,19182.0,324939.6,44
MT,50111,18280.0,214688.82,7
MT,50228,17917.0,306381.97,21
MT,62332,17837.0,273083.43,34
MT,62756,17814.0,329665.08,7
MT,00054,16263.0,411217.99,24
MT,69238,16230.0,284758.29,21
MT,00228,16020.0,247055.79,9
MT,63323,15925.0,297817.05,43
MT,00169,15456.0,17497270.22,24
MT,45802,15039.0,331363.57,34
MT,64380,14640.0,226952.37,24
MT,00597,14277.0,7455976.33,8
MT,13668,13157.0,190498.66,18
MT,43598,13066.0,369977.07,30
MT,66993,12415.0,1166932.79,13
MT,72888,12308.0,212793.76,29
MT,68645,12216.0,114517.72,13
MT,00555,11618.0,209044.35,25
MT,69315,11596.0,171594.2,14
MT,70700,11296.0,164620.99,22
MT,00186,11157.0,2795334.98,4
MT,13107,11017.0,147994.94,5
MT,00002,10969.0,9493063.3,20
MT,00409,10593.0,213620.23,40
MT,00338,10516.0,322610.58,13
MT,70954,10509.0,177562.11,20
MT,16729,10492.0,190781.5,18
MT,00781,8939.0,261783.55,20
MT,00536,8934.0,173929.69,31
MT,53746,8775.0,153514.33,12
MT,00172,8502.0,98003.21,7
MT,10702,8317.0,155915.87,10
MT,72205,8277.0,159058.3,12
MT,00641,8027.0,130545.68,16
MT,68001,8027.0,124547.4,33
MT,69452,8005.0,108858.7,20
MT,51672,7974.0,153359.09,30
MT,00088,7769.0,844126.86,2
MT,33342,7622.0,127082.31,21
MT,00143,7534.0,193207.63999999998,25
MT,00003,7378.0,5942281.07,13
MT,00185,7164.0,112896.01,5
MT,70756,6477.0,119615.73,20
MT,49483,6365.0,84178.53,8
MT,52817,6320.0,88416.77,10
MT,64980,6296.0,112269.75,24
MT,00264,6192.0,179818.94,9
MT,27808,6151.0,106684.17,9
MT,00527,5945.0,181884.6,17
MT,54092,5882.0,1492233.27,5
MT,51991,5513.0,132319.69,12
MT,42385,5440.0,55358.71,2
MT,47781,5330.0,90152.99,10
MT,76282,5136.0,87892.89,13
MT,42858,4997.0,123296.97,7
MT,69367,4923.0,88041.81,16
MT,58151,4918.0,3407920.77,8
MT,70710,4917.0,155276.02,25
MT,00071,4911.0,3226121.9899999998,8
MT,00074,4872.0,26178686.53,13
MT,78206,4760.0,2030427.2,9
MT,00121,4372.0,90921.72,20
MT,69584,4255.0,65836.39,4
MT,60219,4244.0,62271.91,11
MT,00591,4208.0,117547.94,17
MT,00023,4042.0,2995136.76,12
MT,00115,4039.0,146971.47,13
MT,21922,3985.0,97290.06,13
MT,72578,3947.0,63399.74,14
MT,45963,3937.0,62518.24,5
MT,24979,3861.0,84922.17,6
MT,00078,3822.0,13584286.05,19
MT,47335,3675.0,114177.55,7
MT,64850,3608.0,87449.35,1
MT,61314,3561.0,78755.04,13
MT,00832,3537.0,83578.23,18
MT,00310,3461.0,2728396.13,11
MT,73070,3460.0,713021.02,2
MT,00009,3449.0,78962.2,7
MT,00603,3254.0,165350.54,9
MT,70377,3230.0,61593.25,11
MT,00456,3198.0,848644.28,9
MT,00006,3064.0,4219763.58,12
MT,76204,3027.0,64333.159999999996,4
MT,00116,3025.0,45687.48,2
MT,24208,2840.0,279567.94,16
MT,59762,2746.0,60765.72,13
MT,57664,2417.0,44524.67,6
MT,50242,2378.0,10688745.06,22
MT,00574,2255.0,47193.68,18
MT,00487,2243.0,38686.4,3
MT,11534,2125.0,30074.49,5
MT,00517,2122.0,642294.01,10
MT,72266,2119.0,17318.39,3
MT,83980,2118.0,21171.77,3
MT,00187,2075.0,79276.23,1
MT,00168,2070.0,40503.78,9
MT,67457,2054.0,163401.55,9
MT,00990,2031.0,102902.69,3
MT,49884,2011.0,80151.33,11
MT,42571,1983.0,58645.76,10
MT,49502,1975.0,592160.88,2
MT,69292,1965.0,29401.36,2
MT,55150,1910.0,74522.71,18
MT,42192,1852.0,76462.5,5
MT,00713,1846.0,52020.74,9
MT,62559,1792.0,65710.68,18
MT,50742,1780.0,47797.85,13
MT,00024,1769.0,6266843.7299999995,7
MT,00407,1754.0,184406.83,1
MT,70121,1741.0,293810.28,6
MT,63304,1713.0,28550.35,6
MT,75907,1581.0,44425.42,8
MT,75834,1574.0,39731.88,10
MT,71930,1552.0,37214.44,3
MT,70436,1534.0,36303.88,6
MT,70000,1492.0,27205.57,15
MT,68968,1477.0,221948.16,3
MT,00469,1445.0,591786.55,3
MT,69230,1445.0,23492.780000000002,3
MT,70752,1404.0,16289.44,6
MT,25021,1367.0,30926.11,17
MT,70069,1331.0,19824.56,12
MT,39328,1308.0,20198.85,3
MT,66758,1307.0,214833.83000000002,1
MT,00046,1296.0,471664.67,4
MT,55513,1284.0,2328261.12,20
MT,69547,1280.0,76208.03,1
MT,64764,1267.0,2429764.17,6
MT,59746,1234.0,18565.3,7
MT,59011,1163.0,434310.08,6
MT,00245,1112.0,27117.37,5
MT,72516,1095.0,19773.93,2
MT,61874,1074.0,1497501.91,4
MT,50419,1072.0,954764.68,6
MT,70677,1065.0,19347.73,14
MT,72485,1063.0,31600.84,6
MT,00642,1014.0,196689.76,2
MT,57894,998.0,8154603.03,6
MT,68682,967.0,160375.61,5
MT,60687,962.0,6833.46,19
MT,61958,958.0,3526194.85,3
MT,35573,958.0,33736.31,3
MT,00548,953.0,362004.7,4
MT,59148,948.0,2257017.55,7
MT,58657,937.0,12879.55,6
MT,11527,870.0,16054.13,2
MT,68094,827.0,13509.04,7
MT,65649,816.0,2187430.98,3
MT,51660,793.0,11750.09,1
MT,51759,762.0,663131.47,2
MT,36000,757.0,13287.0,3
MT,58284,755.0,1069015.42,2
MT,00480,748.0,102058.01,6
MT,72618,720.0,1000599.94,1
MT,00032,714.0,1322714.45,4
MT,00069,711.0,1177277.81,8
MT,72241,703.0,10041.51,4
MT,71288,672.0,17104.66,9
MT,65250,655.0,193224.33,2
MT,70748,651.0,20100.46,3
MT,10572,614.0,15479.88,2
MT,83257,612.0,375072.39,3
MT,61755,597.0,775139.09,3
MT,43386,593.0,18413.35,4
MT,81964,589.0,11727.449999999999,2
MT,65757,564.0,1192284.64,2
MT,58406,555.0,4386374.81,1
MT,61442,531.0,9392.15,2
MT,24201,479.0,27627.35,1
MT,71376,467.0,187193.39,1
MT,24658,459.0,8678.16,2
MT,46122,456.0,5237.0199999999995,3
MT,72060,455.0,745514.6100000001,3
MT,72611,450.0,2716.09,2
MT,43975,449.0,21678.14,3
MT,14539,433.0,7885.0599999999995,1
MT,13533,429.0,1233856.6500000001,4
MT,60758,413.0,17180.43,2
MT,54838,408.0,13828.91,5
MT,51167,404.0,10476692.93,2
MT,61703,403.0,8878.349999999999,3
MT,61269,396.0,93281.79999999999,3
MT,00472,393.0,8605.02,6
MT,53489,389.0,7286.74,4
MT,17772,369.0,199861.58000000002,2
MT,27437,361.0,30442.92,1
MT,70860,359.0,6379.099999999999,5
MT,50474,353.0,868837.85,5
MT,00430,352.0,66577.45,1
MT,51754,344.0,6120.3,3
MT,44206,343.0,509779.49,4
MT,42799,343.0,7637.04,3
MT,60793,341.0,167869.07,1
MT,81298,338.0,2177.48,1
MT,54643,337.0,51580.45,2
MT,71093,331.0,4829.92,3
MT,76045,324.0,4513.32,3
MT,75826,323.0,3681.47,4
MT,72572,321.0,1349.4,7
MT,11994,319.0,27740.260000000002,1
MT,72511,315.0,177585.41,1
MT,59310,296.0,75559.8,1
MT,69680,295.0,4440.13,2
MT,00703,275.0,6561.16,4
MT,44567,273.0,5368.25,3
MT,62175,272.0,6443.15,3
MT,00065,270.0,13399.35,4
MT,47426,262.0,53719.77,1
MT,69918,258.0,9745.0,4
MT,13811,257.0,4754.39,3
MT,49702,255.0,712401.9199999999,3
MT,62037,251.0,4561.91,1
MT,70127,247.0,650979.32,1
MT,73562,242.0,642187.66,1
MT,63646,239.0,5180.780000000001,1
MT,42023,227.0,4751.639999999999,5
MT,64950,224.0,13368.83,2
MT,52246,221.0,60368.39,1
MT,65219,220.0,13083.63,3
MT,76385,215.0,3908.13,7
MT,00113,207.0,5330.03,3
MT,49348,202.0,962.76,2
MT,39822,197.0,20729.24,3
MT,23635,188.0,63678.71,2
MT,51862,186.0,5258.33,3
MT,54123,185.0,105656.14,2
MT,72252,182.0,233426.86000000002,2
MT,82293,182.0,4471.69,1
MT,59338,180.0,119010.31,1
MT,10019,174.0,10843.439999999999,3
MT,71699,169.0,219483.97,4
MT,49401,163.0,518276.15,3
MT,52536,159.0,6879.299999999999,1
MT,58468,148.0,1297622.93,4
MT,24478,146.0,70299.48,3
MT,42794,145.0,3865.07,1
MT,59365,144.0,161363.67,1
